user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,activity
559_216,330.22999999999996,3.085,3.3023,100.0,3.067006962822224,9.406531710000001,4.5068522274421206,10.95,10.95,-2.64,1000.6,9.58,10.006,100.0,3.0267788158370608,9.161389999999999,10.453775681542053,16.82,16.82,2.83,-95.50587911,-1.3756552,-0.9550587910999999,100.0,2.877196032029799,8.278257006728019,3.031566311526999,10.310603,10.310603,-7.164303,Upstairs
559_217,8.110000000000007,-1.0550000000000002,0.08110000000000006,100.0,5.9726265403087115,35.67226779000001,5.9731771277938845,15.47,15.47,-10.11,1093.2900000000002,11.52,10.932900000000002,100.0,5.135111156537899,26.369366590000006,12.078810744440032,19.57,19.57,-0.15,-97.18118153599998,-1.055577,-0.9718118153599998,100.0,3.3570890334435473,11.27004677846693,3.4949198821918976,10.501288,11.073342,-11.073342,Walking
559_218,-0.6100000000000048,-0.685,-0.006100000000000047,100.0,4.076251929162377,16.61582979,4.076256493401758,10.95,10.95,-7.74,1035.8300000000002,9.81,10.358300000000002,100.0,4.733458789299849,22.405632109999996,11.38859126494581,19.57,19.57,-1.12,-38.45024221,-0.10896278,-0.38450242209999996,100.0,3.1499249526271615,9.922027207183225,3.173305740042077,7.3549876,9.193735,-9.193735,Walking
559_219,-178.97999999999996,-3.5650000000000004,-1.7897999999999996,100.0,12.903504173673136,166.50041996000004,13.027041260393702,19.57,19.61,-19.61,995.81,13.135,9.9581,100.0,7.9470951542057175,63.156321389999995,12.740489668768621,19.57,19.57,-12.56,84.85476767999998,0.68782755,0.8485476767999998,100.0,6.704483816714118,44.950103248581506,6.757968363967396,17.352324,17.352324,-12.5579605,Jogging
559_220,147.83,1.14,1.4783000000000002,100.0,2.6537814736711085,7.0425561100000005,3.0377503189037776,7.7,7.7,-4.48,1069.7899999999997,10.27,10.697899999999997,100.0,3.9453629224698714,15.565888590000004,11.40223456169886,19.57,19.57,1.69,11.277648309999998,-0.63334617,0.11277648309999998,100.0,4.685703361329317,21.955815990372862,4.687060328768265,12.53072,12.53072,-11.372991,Downstairs
559_221,59.56999999999999,0.84,0.5956999999999999,100.0,4.062189866315951,16.501386510000003,4.105635760756183,11.45,11.45,-9.85,1078.53,10.25,10.7853,100.0,3.6929136071671107,13.637610910000001,11.40001346490433,19.57,19.57,3.21,-6.170016894000002,-0.020430522,-0.06170016894000002,100.0,2.6600489887728105,7.075860622671252,2.6607644641190014,6.4015636,8.349273,-8.349273,Walking
559_222,559.4900000000001,5.6,5.594900000000001,100.0,0.024103734150541976,0.0005809900000000036,5.594951921151781,5.67,5.67,5.52,177.63000000000002,1.76,1.7763000000000002,100.0,0.021196933740520132,0.00044931000000000083,1.7764264690664797,1.8,1.8,1.73,837.44,8.370000000000001,8.374400000000001,100.0,0.0352794557781155,0.0012446400000000071,8.374474311859819,8.47,8.47,8.31,Sitting
559_223,300.13,2.935,3.0013,100.0,3.304377900603985,10.918913309999999,4.463934923360779,18.28,18.28,-6.13,1003.11,9.940000000000001,10.0311,100.0,3.0601303550665944,9.36439779,10.48748611441274,18.12,18.12,0.31,-94.70227839999998,-1.01471595,-0.9470227839999998,100.0,3.0551022786117574,9.333649932778751,3.1985156066828657,12.571581,12.571581,-7.082581,Upstairs
559_224,305.8200000000001,3.1399999999999997,3.058200000000001,100.0,3.4977525298396968,12.23427276,4.646166161471197,10.08,10.08,-6.4,910.71,9.254999999999999,9.1071,100.0,4.240620071404653,17.98285859,10.04600064702367,18.81,18.81,1.65,196.24197286,0.6537767,1.9624197286,100.0,4.6259933322550655,21.399814310068326,5.025027910496302,14.1787815,14.1787815,-8.499097,Downstairs
559_225,557.67,5.56,5.5767,100.0,0.026193701533002208,0.0006861100000000023,5.576761515431693,5.63,5.63,5.52,176.58000000000004,1.76,1.7658000000000005,100.0,0.02409066209135816,0.0005803600000000011,1.765964325800496,1.84,1.84,1.69,838.7700000000001,8.39,8.3877,100.0,0.035828898950428394,0.001283710000000009,8.387776523012521,8.47,8.47,8.28,Sitting
559_226,253.00999999999996,2.62,2.5300999999999996,100.0,3.0545665797294386,9.330376990000001,3.9663311762887377,9.43,9.43,-5.33,1050.8600000000004,10.175,10.508600000000003,100.0,4.142842265884619,17.163142040000004,11.295743269037235,19.57,19.57,2.37,50.99458098000001,0.272406955,0.5099458098,100.0,4.898934910880661,23.99956326104531,4.92540434786606,15.5135765,15.5135765,-13.484144,Downstairs
559_227,24.909999999999997,-0.9,0.24909999999999996,100.0,5.815475405330161,33.81975419,5.820807933611966,14.56,14.56,-11.84,1052.95,10.575,10.5295,100.0,5.247312907574695,27.534292750000006,11.764551117658504,19.57,19.57,1.69,-136.25795685,-1.1100584,-1.3625795685,100.0,4.013354155815859,16.107011580004432,4.238352823975144,8.539958,16.126492,-16.126492,Walking
559_228,-346.95,-4.14,-3.4695,100.0,10.650969662429802,113.44315474999999,11.201811683830433,19.19,19.61,-19.61,1003.24,12.18,10.0324,100.0,7.919476639273583,62.71811024000001,12.781516341968194,19.57,19.57,-11.75,10.528526675999998,0.5720546,0.10528526675999998,100.0,5.922187046809786,35.07229941740162,5.923122859167986,11.536434,16.3989,-16.3989,Jogging
559_229,3.3800000000000017,-0.8,0.03380000000000002,100.0,5.307445671883981,28.168979559999997,5.307553296953315,13.06,13.06,-10.08,1089.8600000000001,11.010000000000002,10.898600000000002,100.0,4.816540048624116,23.19905804,11.915474812192757,19.57,19.57,2.56,-50.722176374,-0.23154592000000002,-0.50722176374,100.0,3.2732108101130137,10.713909007440693,3.3122776038629684,7.7772183,9.534244,-9.534244,Walking
559_230,-361.21999999999997,-5.1899999999999995,-3.6121999999999996,100.0,10.691792607416215,114.31442916,11.285495912896339,19.19,19.61,-19.61,966.06,11.219999999999999,9.660599999999999,100.0,8.104168041199541,65.67753964,12.609707847527634,19.57,19.57,-9.04,-40.47967646000001,-0.7218784,-0.4047967646000001,100.0,6.165169075158573,38.00930972529162,6.1784439906761515,18.578154,18.578154,-14.859799,Jogging
559_231,25.69000000000001,0.23,0.2569000000000001,100.0,5.077273617799222,25.778707390000005,5.083768779163742,16.63,16.63,-10.99,1085.4299999999998,11.05,10.854299999999999,100.0,4.147687127785797,17.20330851,11.619773534798345,19.57,19.57,1.04,-86.679894484,-0.74230895,-0.86679894484,100.0,3.350730970549557,11.227398036999977,3.461031413867218,9.956474,11.454713,-11.454713,Walking
559_232,282.3,2.49,2.823,100.0,2.7883796369934992,7.775060999999999,3.9679201100828636,15.64,15.64,-0.72,1021.9399999999999,10.23,10.2194,100.0,2.6594777006021317,7.072821640000002,10.559780206045957,17.16,17.16,0.95,-30.645781271999997,-0.5175732049999999,-0.30645781271999994,100.0,2.6477560592176794,7.010612149123936,2.6654321488458614,10.038197,10.038197,-5.9793324,Upstairs
559_233,557.0799999999999,5.56,5.570799999999999,100.0,0.10314727335223166,0.01063936,5.571754840263522,5.86,5.86,5.28,188.51000000000002,1.88,1.8851000000000002,100.0,0.050546908906480094,0.0025549899999999966,1.8857775584622913,2.03,2.03,1.76,835.02,8.35,8.3502,100.0,0.06896346859026171,0.004755960000000014,8.35048477634682,8.54,8.54,8.16,Sitting
559_234,13.110000000000003,-1.1400000000000001,0.13110000000000002,100.0,5.994932175596318,35.93921179,5.996365482523559,17.24,17.24,-11.45,1080.6599999999999,11.2,10.806599999999998,100.0,5.312654933270182,28.224302440000006,12.041881331419937,19.57,19.57,0.23,-91.71942153,-1.01471595,-0.9171942153,100.0,3.167046412191834,10.030182976977168,3.2971848910179347,8.471856,8.471856,-8.390134,Walking
559_235,14.179999999999996,-1.13,0.14179999999999995,100.0,5.673902251537296,32.19316676,5.6756738806946965,14.86,14.86,-10.34,1098.5099999999998,10.745000000000001,10.985099999999997,100.0,4.866849801462955,23.686226990000005,12.01493441513519,19.57,19.57,1.76,-45.478341560000004,-0.7491191,-0.4547834156,100.0,3.117511591752627,9.718878524711997,3.1505089239386073,7.246025,8.962189,-8.962189,Walking
559_236,-64.31,-0.8200000000000001,-0.6431,100.0,5.80938459649557,33.74894939,5.844871854882705,17.92,17.92,-11.56,1054.68,10.535,10.546800000000001,100.0,5.049840765806384,25.500891760000005,11.693411905855363,19.57,19.57,0.76,-115.119176974,-1.6889231,-1.15119176974,100.0,4.290610781051228,18.409340874473028,4.442362363111562,10.56939,10.56939,-9.152874,Walking
559_237,-373.93,-4.9,-3.7393,100.0,10.459659770279336,109.40448250999998,11.107963224642042,19.46,19.61,-19.61,922.57,12.01,9.2257,100.0,8.234261017844892,67.80305451,12.365944969956805,19.57,19.57,-8.24,6.2381180999999994,-0.17025435,0.062381180999999994,100.0,6.053345387829898,36.642990384361504,6.053666805837967,16.3989,16.3989,-14.47843,Jogging
559_238,41.00999999999999,-0.65,0.4100999999999999,100.0,4.792665541220251,22.96964299,4.81017931058708,13.53,13.53,-8.27,1086.0700000000004,10.48,10.860700000000003,100.0,4.78321947123483,22.879188510000002,11.867349872654804,19.57,19.57,2.37,-53.89571826,-0.70825805,-0.5389571826,100.0,2.986149502701446,8.917088852484094,3.034396760010171,7.9679036,7.9679036,-7.246025,Walking
559_239,-10.279999999999994,-0.095,-0.10279999999999995,100.0,5.631832930760642,31.717542160000004,5.6327710764773675,12.11,12.11,-11.84,1091.9499999999998,11.149999999999999,10.919499999999998,100.0,4.809903611300335,23.135172750000002,11.931917406686992,19.57,19.57,1.46,-51.48491579600001,-0.25197644,-0.5148491579600001,100.0,2.9538292147910505,8.725107030153115,2.9983623339425196,9.00305,10.691973,-10.691973,Walking
559_240,24.260000000000012,-1.78,0.24260000000000012,100.0,5.689367033335079,32.36889724,5.694537031225629,18.16,18.16,-7.65,1074.6,11.18,10.745999999999999,100.0,5.1015131088727,26.025435999999996,11.895459301767207,19.57,19.57,0.89,-132.63494775999996,-1.4369467,-1.3263494775999995,100.0,3.3769908910832402,11.404067478459176,3.6281221610068437,6.2789803,13.565866,-13.565866,Walking
559_241,-388.4800000000001,-5.27,-3.8848000000000007,100.0,10.454840551629664,109.30369096000004,11.153266875673692,19.57,19.61,-19.61,1022.9199999999998,12.565000000000001,10.229199999999999,100.0,8.148943818679818,66.40528536000001,13.078295684071378,19.57,19.57,-9.04,20.71654809599999,0.129393305,0.2071654809599999,100.0,5.796488507191447,33.59927901400253,5.800189354711096,17.24336,17.24336,-12.067628,Jogging
559_242,-232.64000000000001,-4.385,-2.3264,100.0,10.445358061837805,109.10550504000003,10.701291604287773,19.57,19.61,-19.61,1084.92,12.775,10.849200000000002,100.0,7.976706924539725,63.627853359999996,13.465993984849394,19.57,19.57,-7.08,1.0896291199999952,0.313268,0.010896291199999953,100.0,5.712084450735469,32.627908772333925,5.71209484353121,16.821129,16.821129,-14.246883,Jogging
559_243,-2.810000000000013,-1.195,-0.02810000000000013,100.0,6.041474934980695,36.49941938999999,6.041540283735597,16.89,16.89,-9.89,1096.46,11.05,10.9646,100.0,4.943596144508571,24.439142840000002,12.027534909531546,19.57,19.57,0.46,-110.51550086,-1.0760075,-1.1051550086,100.0,3.1467336622957753,9.901932741425384,3.3351612156624526,6.4424243,9.697687,-9.697687,Walking
559_244,320.29,2.83,3.2029,100.0,2.8700471407278316,8.237170590000002,4.300667273807636,15.4,15.4,-2.26,984.4399999999999,9.545,9.8444,100.0,2.6922397070097603,7.24815464,10.205898588561421,16.44,16.44,2.22,-79.97868105,-1.0760075,-0.7997868105000001,100.0,2.856114577600232,8.15739048038055,2.9659820334301275,9.575105,9.575105,-6.6331096,Upstairs
559_245,14.71,3.41,2.942,5.0,1.0732641799668898,1.1518960000000003,3.1316545147892674,3.6,3.6,0.8,53.510000000000005,10.8,10.702000000000002,5.0,1.683655546719696,2.8346959999999988,10.833628201115266,12.87,12.87,8.81,-0.7763601999999996,-1.0351465,-0.15527203999999992,5.0,4.578386998331033,20.961627506486646,4.581019200231801,8.076866,8.076866,-6.0882955,Upstairs
559_246,-548.8300000000002,-6.529999999999999,-5.4883000000000015,100.0,10.108643534619272,102.18467411,11.502439349981376,19.57,19.61,-19.61,959.8800000000002,12.03,9.598800000000002,100.0,8.691958844817433,75.55014856,12.94940577787259,19.57,19.57,-12.34,-2.3154600980000164,0.074911913,-0.023154600980000165,100.0,5.736301725313647,32.90515748383632,5.736348456935201,17.161638,17.161638,-15.322891,Jogging
559_247,-445.21999999999997,-5.94,-4.4521999999999995,100.0,10.693688660139681,114.35497716000002,11.583482291608167,19.27,19.61,-19.61,1014.4100000000001,12.45,10.144100000000002,100.0,7.967142912613028,63.47536619,12.898764708296683,19.57,19.57,-10.61,-24.761791654,0.231545915,-0.24761791653999998,100.0,5.8047120315829,33.694681769603285,5.809991084519399,14.056199,16.739407,-16.739407,Jogging
559_248,301.65000000000003,2.6,3.0165,100.0,3.6214103261022497,13.114612750000001,4.713160828997881,11.75,11.75,-5.28,1005.9,9.254999999999999,10.059,100.0,4.682708724659265,21.927760999999997,11.095550549657283,19.57,19.57,0.89,-9.820269225999994,-0.7491191,-0.09820269225999993,100.0,4.207906023970758,17.706473106569398,4.2090517786475985,11.413852,11.413852,-9.615966,Downstairs
559_249,-345.98,-5.359999999999999,-3.4598,100.0,11.311324589100959,127.94606395999999,11.828621221427289,19.57,19.61,-19.61,1027.02,11.75,10.270199999999999,100.0,7.628520037333585,58.19431796,12.793409475194641,19.57,19.57,-7.93,-49.70064592999999,-0.190684875,-0.4970064592999999,100.0,5.750319054400066,33.066169227396465,5.771757500794918,11.563675,15.363752,-15.363752,Jogging
559_250,-9.049999999999997,-1.355,-0.09049999999999997,100.0,5.275409439086221,27.82994475,5.27618564874285,12.07,12.07,-10.23,1083.6799999999998,10.71,10.836799999999998,100.0,4.913142757950352,24.138971759999993,11.898537977415545,19.57,19.57,1.76,-58.43129238399999,-0.40180026,-0.5843129238399999,100.0,3.1562513165536425,9.961922373246603,3.2098822355676937,5.8976107,10.691973,-10.691973,Walking
559_251,15.41000000000001,-1.035,0.1541000000000001,100.0,5.858665393244437,34.32396019,5.860691682728243,16.97,16.97,-9.62,1095.9200000000003,11.74,10.959200000000003,100.0,4.985203241594068,24.852251359999997,12.039780562784356,19.57,19.57,1.18,-82.634650854,-0.9602345649999999,-0.82634650854,100.0,3.282531524882191,10.775013211845403,3.384946345811356,9.234595,9.234595,-7.3958488,Walking
559_252,-471.43,-7.484999999999999,-4.7143,100.0,11.323035128003447,128.21112451000002,12.265225191573125,18.92,19.61,-19.61,957.2699999999999,10.495000000000001,9.5727,100.0,8.418370371396117,70.86895970999998,12.74776627492048,19.57,19.57,-10.42,-64.819235526,0.0,-0.64819235526,100.0,4.928604122416433,24.291138595500264,4.97104535534708,13.797412,14.941522,-14.941522,Jogging
559_253,-422.05,-6.74,-4.2205,100.0,10.958717203669416,120.09348275,11.743342922694543,19.46,19.61,-19.61,996.38,11.940000000000001,9.963799999999999,100.0,8.030509919052463,64.48908956,12.797124677051482,19.57,19.57,-14.02,-1.4573784199999995,0.0,-0.014573784199999995,100.0,5.31140586306669,28.211032242219208,5.311425857282122,10.501288,14.709975,-14.709975,Jogging
559_254,-15.000000000000005,-1.535,-0.15000000000000005,100.0,6.127951370564228,37.551787999999995,6.129786945726581,15.98,15.98,-10.5,1086.07,11.41,10.8607,100.0,5.4161556947709695,29.33474251,12.136290495864046,19.57,19.57,0.11,-92.63198429,-1.014715915,-0.9263198429,100.0,2.991292249063076,8.947829319304835,3.1314370136815968,6.851035,9.956474,-9.956474,Walking
559_255,225.93,1.8199999999999998,2.2593,100.0,3.8468356489457673,14.798144510000002,4.461230883960166,11.3,11.3,-4.67,1096.7699999999995,10.175,10.967699999999995,100.0,3.884556307997092,15.08977771,11.635300640722612,19.57,19.57,3.64,-18.00610015599998,-0.476712165,-0.18006100155999982,100.0,4.021830830436303,16.175123228647966,4.025859559514061,12.980191,12.980191,-10.18802,Downstairs
559_256,299.1799999999999,3.0,2.991799999999999,100.0,2.898460757022596,8.40107476,4.165566228017507,11.65,11.65,-3.64,999.8700000000001,9.940000000000001,9.998700000000001,100.0,3.020306823817739,9.12225331,10.444915270120672,19.46,19.46,-2.53,-96.86791402600001,-1.2462618,-0.9686791402600001,100.0,2.9495851250318115,8.700052409808926,3.104575927012219,13.402422,13.402422,-6.4015636,Upstairs
559_257,-505.14,-6.995,-5.0514,100.0,10.628931180509166,112.97417803999998,11.768212268649814,19.57,19.61,-19.61,1051.4299999999998,12.835,10.514299999999999,100.0,8.53043577491795,72.76833450999999,13.539528758416962,19.57,19.57,-8.96,-100.66798813,-1.2054008,-1.0066798813,100.0,6.406880100595583,41.04811262340766,6.48548510188882,15.322891,15.322891,-15.241169,Jogging
559_258,1.8600000000000065,-1.015,0.018600000000000064,100.0,5.929807926063035,35.162622039999995,5.929837097256551,16.82,16.82,-9.62,1093.04,10.765,10.930399999999999,100.0,5.112064342318082,26.133201839999998,12.066766178226874,19.57,19.57,1.31,-105.2852867,-1.1441092,-1.052852867,100.0,2.5785735550150837,6.649041578623127,2.7852362086855837,6.4424243,7.5456724,-7.5456724,Walking
559_259,-436.65000000000003,-6.93,-4.3665,100.0,10.812449248435804,116.90905875,11.660848211000776,19.42,19.61,-19.61,974.16,12.260000000000002,9.7416,100.0,8.515049232975697,72.50606343999999,12.938501999845267,19.57,19.57,-10.5,-20.948097240000017,0.08172209,-0.20948097240000016,100.0,5.831479581419475,34.006154108512256,5.8352409021659,14.7916975,14.7916975,-13.402422,Jogging
559_260,-465.91999999999996,-3.965,-4.659199999999999,100.0,10.51882167165125,110.64560936,11.504510159063706,19.38,19.61,-19.61,976.66,11.125,9.7666,100.0,8.077824610623829,65.25125044,12.67429390538187,19.57,19.57,-8.2,23.917331486000002,-0.49714268500000003,0.23917331486,100.0,5.667504219548502,32.120604078600074,5.672548629420572,16.43976,16.43976,-12.026767,Jogging
559_261,-13.220000000000002,-1.51,-0.1322,100.0,6.192225864743631,38.34366116,6.193636896040968,17.12,17.12,-8.85,1084.9299999999998,11.39,10.849299999999998,100.0,5.355763858685332,28.68420651,12.099236215563362,19.57,19.57,0.15,-129.6929504,-1.879608,-1.296929504,100.0,3.1916468835530254,10.18660982929374,3.4450886734073225,7.6273947,8.076866,-8.076866,Walking
559_262,-523.11,-6.87,-5.2311000000000005,100.0,9.45284347643607,89.35624978999998,10.80373347505389,19.5,19.61,-19.61,906.65,12.335,9.0665,100.0,8.642478160226961,74.69242875,12.525727563698645,19.57,19.57,-12.07,-66.95763021,-0.61291566,-0.6695763021000001,100.0,5.10775890585159,26.089201040306225,5.151459352905752,14.328606,14.328606,-13.947236,Jogging
559_263,-89.41000000000001,-0.9850000000000001,-0.8941000000000001,100.0,6.586294268403136,43.37927219,6.646704973142707,19.34,19.34,-18.62,1063.6999999999998,10.86,10.636999999999999,100.0,5.793071982981051,33.559683,12.11220260728824,19.57,19.57,-11.73,-53.078496624,-0.8648920950000001,-0.53078496624,100.0,4.700391081270936,22.09367631689136,4.730265214264182,18.619015,18.619015,-9.656827,Walking
559_264,50.540000000000006,-0.28500000000000003,0.5054000000000001,100.0,5.460067109477685,29.812332840000003,5.483407881965375,11.18,11.18,-11.07,1144.1100000000001,11.920000000000002,11.4411,100.0,5.017753261171777,25.17784779,12.493062754985264,19.57,19.57,1.12,-53.473486114,-0.095342437,-0.53473486114,100.0,3.2295608617516858,10.430063359758291,3.2735309272216604,6.782933,12.176591,-12.176591,Walking
